OID_,subtype,curb_id,txt_failed,txt,img_urls,arrows,type,symbols,dist_m,facing,
10371, ,cGhpbGFkZWxwaGlhOjQyOTg1,F,"NO PARKING
ANY 
TIME
",https://api.coord.com/surveyor/photo/362466,left_right,Parking Sign, ,67.4000015,unknown,
16057, ,cGhpbGFkZWxwaGlhOjEyMTM3Ng,F,"NO PARKING
ANY 
TIME
","https://api.coord.com/surveyor/photo/375019, https://api.coord.com/surveyor/photo/372247",left_right,Parking Sign, ,48.9599991,street,
3926, ,cGhpbGFkZWxwaGlhOjEyOTI0,F,"NO PARKING
ANY 
TIME",https://api.coord.com/surveyor/photo/378146,right,Parking Sign, ,5.8200002,unknown,
6797, ,cGhpbGFkZWxwaGlhOjI0Mjg4,F,"NO PARKING
ANY 
TIME","https://api.coord.com/surveyor/photo/371176, https://api.coord.com/surveyor/photo/372782",left,Parking Sign, ,38.7700005,unknown,
8590, ,cGhpbGFkZWxwaGlhOjM5MTIy,F,"NO PARKING
ANY 
TIME",https://api.coord.com/surveyor/photo/371109,left,Parking Sign, ,6.0999999,unknown,
9099, ,cGhpbGFkZWxwaGlhOjQwMjUy,F,"NO PARKING
ANY 
TIME","https://api.coord.com/surveyor/photo/377445, https://api.coord.com/surveyor/photo/377825",right,Parking Sign, ,35.75,street,
9421, ,cGhpbGFkZWxwaGlhOjQwODE1,F,"NO PARKING
ANY 
TIME","https://api.coord.com/surveyor/photo/373670, https://api.coord.com/surveyor/photo/371754",none,Parking Sign, ,4.29,street,
9465, ,cGhpbGFkZWxwaGlhOjQwODE2,F,"NO PARKING
ANY 
TIME","https://api.coord.com/surveyor/photo/371806, https://api.coord.com/surveyor/photo/373723",left,Parking Sign, ,98.8700027,sidewalk,
9605, ,cGhpbGFkZWxwaGlhOjQxMzY2,F,"NO PARKING
ANY 
TIME","https://api.coord.com/surveyor/photo/365908, https://api.coord.com/surveyor/photo/366794",left_right,Parking Sign, ,37.4199982,unknown,
10349, ,cGhpbGFkZWxwaGlhOjQyOTgz,F,"NO PARKING
ANY 
TIME",https://api.coord.com/surveyor/photo/371250,left,Parking Sign, ,29.1900005,unknown,
10426, ,cGhpbGFkZWxwaGlhOjQyOTky,F,"NO PARKING
ANY 
TIME","https://api.coord.com/surveyor/photo/371285, https://api.coord.com/surveyor/photo/362510",right,Parking Sign, ,70.2399979,unknown,
10466, ,cGhpbGFkZWxwaGlhOjQyOTk1,F,"NO PARKING
ANY 
TIME","https://api.coord.com/surveyor/photo/373752, https://api.coord.com/surveyor/photo/371863",left_right,Parking Sign, ,135.5099945,unknown,
10534, ,cGhpbGFkZWxwaGlhOjQzMDIy,F,"NO PARKING
ANY 
TIME","https://api.coord.com/surveyor/photo/357161, https://api.coord.com/surveyor/photo/356296",left_right,Parking Sign, ,36.1199989,unknown,
11434, ,cGhpbGFkZWxwaGlhOjQ2MDgx,F,"NO PARKING
ANY 
TIME","https://api.coord.com/surveyor/photo/378117, https://api.coord.com/surveyor/photo/377712",right,Parking Sign, ,22.7199993,unknown,
13252, ,cGhpbGFkZWxwaGlhOjczNzc3,F,"NO PARKING
ANY 
TIME","https://api.coord.com/surveyor/photo/374438, https://api.coord.com/surveyor/photo/376129",left_right,Parking Sign, ,170.4299927,unknown,
16051, ,cGhpbGFkZWxwaGlhOjEyMTM3NQ,F,"NO PARKING
ANY 
TIME",https://api.coord.com/surveyor/photo/375016,right,Parking Sign, ,117.5199966,unknown,
13081, ,cGhpbGFkZWxwaGlhOjczNzM1,F,"NO PARKING
AMBULANCE ONLY","https://api.coord.com/surveyor/photo/375823, https://api.coord.com/surveyor/photo/376603",left,Parking Sign, ,41.5499992,street,
13084, ,cGhpbGFkZWxwaGlhOjczNzM1,F,"NO PARKING
AMBULANCE ONLY","https://api.coord.com/surveyor/photo/375824, https://api.coord.com/surveyor/photo/376604",right,Parking Sign, ,58.4900017,unknown,
8118, ,cGhpbGFkZWxwaGlhOjMwNjQ2,F,"NO PARKING
8 AM - 6 PM
EXCEPT SAT & SUN
",https://api.coord.com/surveyor/photo/362148,left_right,Parking Sign, ,50.8699989,unknown,
11842, ,cGhpbGFkZWxwaGlhOjUwOTA1,F,"NO PARKING
3HR LIMIT
8AM-8PM MON-SUN",https://api.coord.com/surveyor/photo/374384,left,Parking Sign,Handicap,41.8699989,unknown,
15340, ,cGhpbGFkZWxwaGlhOjkwNTYw,F,"NO PARKING
3HR LIMIT
8 AM - 8 PM MON-SUN",https://api.coord.com/surveyor/photo/374529,right,Parking Sign,Handicap,68.3099976,unknown,
13085, ,cGhpbGFkZWxwaGlhOjczNzM1,F,"NO PARKING
3 HR LIMIT
KIOSK RECEIPT NOT REQUIRED
8:00 AM - 8:00 PM
MON-SAT
VEHICLES WITHOUT  SUBJECT TO $301 FINE AND ALL TOWING AND STORAGE FEETS","https://api.coord.com/surveyor/photo/375824, https://api.coord.com/surveyor/photo/376604",left,Parking Sign,Handicap,58.4900017,unknown,
4147, ,cGhpbGFkZWxwaGlhOjEyOTk3,F,"NO PARKING
3 HR LIMIT
KIOSK RECEIPT NOT REQUIRED
8:00 AM - 8:00 PM
MON - SAT
VEHICLES WITHOUT SUBJECT TO $301 FINE AND ALL TOWING AND STORAGE FEETS","https://api.coord.com/surveyor/photo/374199, https://api.coord.com/surveyor/photo/375902",right,Parking Sign,Handicap,69.9300003,unknown,
13089, ,cGhpbGFkZWxwaGlhOjczNzM1,F,"NO PARKING
3 HR LIMIT
KIOSK RECEIPT NOT REQUIRED
8:00 AM - 8:00 PM
MON - SAT
VEHICLES WITHOUT SUBJECT TO $301 FINE AND ALL TOWING AND STORAGE FEETS",https://api.coord.com/surveyor/photo/375826,right,Parking Sign,Handicap,69.5999985,unknown,
4144, ,cGhpbGFkZWxwaGlhOjEyOTk3,F,"NO PARKING
3 HR LIMIT
KIOSK RECEIPT NOT REQUIRED
8:00 AM - 8:00 PM 
MON - SAT
",https://api.coord.com/surveyor/photo/374198,left,Parking Sign,Handicap,64.0800018,unknown,
9855, ,cGhpbGFkZWxwaGlhOjQxOTQ3,F,"NO PARKING
3 HR LIMIT
8AM-8PM MON-SUN",https://api.coord.com/surveyor/photo/374365,right,Parking Sign,Handicap,69.6500015,unknown,
2070, ,cGhpbGFkZWxwaGlhOjcxNjQ,F,"NO PARKING
3 HR LIMIT
8 AM - 8 PM MON - SAT

EXCEPT VEHICLES WITH 
VALID PD, VD AND HP 
PLATES OR PLACARDS
ALL OTHERS SUBJECT TO FINE",https://api.coord.com/surveyor/photo/375149,left,Parking Sign,Handicap,93.1999969,unknown,
2073, ,cGhpbGFkZWxwaGlhOjcxNjQ,F,"NO PARKING
3  HR LIMIT
8 AM-8 PM MON-SAT",https://api.coord.com/surveyor/photo/375150,right,Parking Sign,Handicap,94.1500015,unknown,
12281, ,cGhpbGFkZWxwaGlhOjU4OTA4,F,"NO PARKING

AUTHORIZED 
VEHICLES
ONLY","https://api.coord.com/surveyor/photo/357590, https://api.coord.com/surveyor/photo/366144",right,Parking Sign, ,58.7599983,unknown,
4611, ,cGhpbGFkZWxwaGlhOjEzOTQz,F,"NO PARKING
 TAXI
STANDS","https://api.coord.com/surveyor/photo/360454, https://api.coord.com/surveyor/photo/346714",left_right,Parking Sign, ,19.5200005,unknown,
8396, ,cGhpbGFkZWxwaGlhOjM3MTY3,F,"NO PARKING
 TAXI
STANDS","https://api.coord.com/surveyor/photo/371620, https://api.coord.com/surveyor/photo/373506",left_right,Parking Sign, ,11.9700003,unknown,
7246, ,cGhpbGFkZWxwaGlhOjI0NTQw,F,"NO PARKING
 TAXI STAND",https://api.coord.com/surveyor/photo/365643,right,Parking Sign, ,70.7799988,unknown,
7386, ,cGhpbGFkZWxwaGlhOjI0NjM1,F,"NO PARKING
 TAXI STAND","https://api.coord.com/surveyor/photo/351049, https://api.coord.com/surveyor/photo/346703",left,Parking Sign, ,35.0299988,unknown,
12747, ,cGhpbGFkZWxwaGlhOjcxNzUz,F,"NO PARKING
 IN
THIS
STREET
","https://api.coord.com/surveyor/photo/377291, https://api.coord.com/surveyor/photo/366373",none,Parking Sign, ,28.6700001,unknown,
12749, ,cGhpbGFkZWxwaGlhOjcxODEw,F,"NO PARKING
 IN
THIS
STREET
",https://api.coord.com/surveyor/photo/367043,none,Parking Sign, ,0,unknown,
12822, ,cGhpbGFkZWxwaGlhOjczMzQ3,F,"NO PARKING
 IN
THIS
STREET
","https://api.coord.com/surveyor/photo/378299, https://api.coord.com/surveyor/photo/377831",none,Parking Sign, ,10.9399996,sidewalk,
15180, ,cGhpbGFkZWxwaGlhOjg4ODU5,F,"NO PARKING
 IN
THIS
STREET
","https://api.coord.com/surveyor/photo/374907, https://api.coord.com/surveyor/photo/372084",none,Parking Sign, ,41.7599983,unknown,
16066, ,cGhpbGFkZWxwaGlhOjEyNDQ1Mw,F,"NO PARKING
 IN
THIS
STREET
","https://api.coord.com/surveyor/photo/378519, https://api.coord.com/surveyor/photo/378082",none,Parking Sign, ,2.03,unknown,
16117, ,cGhpbGFkZWxwaGlhOjEyOTU2Mw,F,"NO PARKING
 IN
THIS
STREET
","https://api.coord.com/surveyor/photo/372401, https://api.coord.com/surveyor/photo/373847",none,Parking Sign, ,53.5,street,
16124, ,cGhpbGFkZWxwaGlhOjEzMTUxNQ,F,"NO PARKING
 IN
THIS
STREET
","https://api.coord.com/surveyor/photo/357564, https://api.coord.com/surveyor/photo/356561",none,Parking Sign, ,8.96,sidewalk,
9109, ,cGhpbGFkZWxwaGlhOjQwMjUz,F,"NO PARKING
 IN
 THIS
STREET
","https://api.coord.com/surveyor/photo/377836, https://api.coord.com/surveyor/photo/377462",none,Parking Sign, ,29.8999996,sidewalk,
12782, ,cGhpbGFkZWxwaGlhOjczMTEw,F,"NO PARKING
 IN
 THIS
STREET","https://api.coord.com/surveyor/photo/377304, https://api.coord.com/surveyor/photo/360812",none,Parking Sign, ,13.4300003,sidewalk,
16128, ,cGhpbGFkZWxwaGlhOjEzMTUxNg,F,"NO PARKING
 IN
 THIS
STREET","https://api.coord.com/surveyor/photo/357567, https://api.coord.com/surveyor/photo/356563",none,Parking Sign, ,8.3800001,sidewalk,
5414, ,cGhpbGFkZWxwaGlhOjE2NjYy,F,"NO PARKING
 HOTEL LOADING ONLY
 30 MINUTE LIMIT
PATRONS ONLY","https://api.coord.com/surveyor/photo/361983, https://api.coord.com/surveyor/photo/356873",left,Parking Sign, ,24.25,unknown,
4799, ,cGhpbGFkZWxwaGlhOjE0NDIw,F,"NO PARKING
 COUNCIL PARKING
ONLY","https://api.coord.com/surveyor/photo/360498, https://api.coord.com/surveyor/photo/350849",left,Parking Sign, ,63.6300011,unknown,
13453, ,cGhpbGFkZWxwaGlhOjc0MTI4,F,"NO PARKING
 AUTHORIZED
   VEHICLES
      ONLY",https://api.coord.com/surveyor/photo/372312,right,Parking Sign, ,132.9299927,unknown,
96, ,cGhpbGFkZWxwaGlhOjQ1ODU,F,"NO PARKING
 ANY
 TIME
",https://api.coord.com/surveyor/photo/373591,left,Parking Sign, ,122.0500031,unknown,
6254, ,cGhpbGFkZWxwaGlhOjIwNzYz,F,"NO PARKING
 ANY
 TIME","https://api.coord.com/surveyor/photo/370446, https://api.coord.com/surveyor/photo/372699",right,Parking Sign, ,8.04,unknown,
9105, ,cGhpbGFkZWxwaGlhOjQwMjUy,F,"NO PARKING
 ANY
 TIME","https://api.coord.com/surveyor/photo/377452, https://api.coord.com/surveyor/photo/377828",left_right,Parking Sign, ,58.7000008,unknown,
10412, ,cGhpbGFkZWxwaGlhOjQyOTkx,F,"NO PARKING
 ANY TIME","https://api.coord.com/surveyor/photo/371277, https://api.coord.com/surveyor/photo/362492",right,Parking Sign, ,3.9300001,street,
250, ,cGhpbGFkZWxwaGlhOjQ1OTk,F,"NO PARKING
   SCHOOL
      DAYS
  7 AM-5PM","https://api.coord.com/surveyor/photo/370697, https://api.coord.com/surveyor/photo/361526",right,Parking Sign, ,94.2900009,unknown,
4951, ,cGhpbGFkZWxwaGlhOjE0NjY4,F,"NO PARKING
   REGISTERED PACKAGE
DELIVERY COMPANIES ONLY
MON-FRI   6:00 AM-4:00 PM
        RESTRICTED HOURS","https://api.coord.com/surveyor/photo/346585, https://api.coord.com/surveyor/photo/356632",left,Parking Sign, ,3.1500001,unknown,
1726, ,cGhpbGFkZWxwaGlhOjcxMTE,F,"NO PARKING
    REGISTERED PACKAGE
DELIVERY COMPANIES ONLY
MON-FRI    6:00 AM-4:00 PM
        RESTRICTED HOURS",https://api.coord.com/surveyor/photo/346286,right,Parking Sign, ,76.3199997,unknown,
8351, ,cGhpbGFkZWxwaGlhOjMzODYy,F,"no parking
     taxi
   stands





","https://api.coord.com/surveyor/photo/641988, https://api.coord.com/surveyor/photo/641728",right,Parking Sign, ,25.2900009,unknown,
7892, ,cGhpbGFkZWxwaGlhOjMwNjA2,F,"NO PARKING
       ANY
      TIME",https://api.coord.com/surveyor/photo/356944,right,Parking Sign, ,4.5300002,street,
10470, ,cGhpbGFkZWxwaGlhOjQyOTk2,F,"NO PARKING
       ANY
      TIME","https://api.coord.com/surveyor/photo/374795, https://api.coord.com/surveyor/photo/373753",right,Parking Sign, ,5.9499998,unknown,
10407, ,cGhpbGFkZWxwaGlhOjQyOTkw,F,"NO PARKING
        ANY
       TIME","https://api.coord.com/surveyor/photo/375702, https://api.coord.com/surveyor/photo/369096",right,Parking Sign, ,5.8099999,street,
13448, ,cGhpbGFkZWxwaGlhOjc0MTI4,F,"NO PARKING
",https://api.coord.com/surveyor/photo/373057,left,Parking Sign, ,30.4599991,street,
3378, ,cGhpbGFkZWxwaGlhOjEyODkx,F,"no parking truck loading only
mon-fri 6am-10am",https://api.coord.com/surveyor/photo/641759,left,Parking Sign, ,8.6199999,unknown,
4966, ,cGhpbGFkZWxwaGlhOjE0NjY5,F,"no parking truck loading only
1 hr limit
mon-fri 6:00am - 4:00pm
Restricted hours",https://api.coord.com/surveyor/photo/356635,left,Parking Sign, ,20.7299995,sidewalk,
6598, ,cGhpbGFkZWxwaGlhOjI0Mjcy,F,"NO PARKING TRUCK LOADING ONLY 30 MIN LIMIT
MON - FRI 5:30AM - 11:00AM 
RESTRICTED HOURS",https://api.coord.com/surveyor/photo/357024,left,Parking Sign, ,113.9400024,street,
6592, ,cGhpbGFkZWxwaGlhOjI0Mjcy,F,NO PARKING TRUCK LOADING ONLY 30 MIN LIMIT MON-FRI 5:30AM-11:00AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/357022,right,Parking Sign, ,86.8700027,street,
6603, ,cGhpbGFkZWxwaGlhOjI0Mjcy,F,NO PARKING TRUCK LOADING ONLY 30 MIN LIMIT MON-FRI 5:30 AM - 11:00AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/357027,right,Parking Sign, ,126.8700027,unknown,
3342, ,cGhpbGFkZWxwaGlhOjEyODg5,F,NO PARKING TRUCK LOADING ONLY 1HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/641877,left,Parking Sign, ,8.3800001,street,
3509, ,cGhpbGFkZWxwaGlhOjEyODk5,F,"no parking truck loading only 1 hr limit
mon-fri 6AM-10AM
restricted vehicles",https://api.coord.com/surveyor/photo/641608,left,Parking Sign, ,49.4900017,unknown,
10393, ,cGhpbGFkZWxwaGlhOjQyOTg4,F,"NO PARKING TRUCK LOADING ONLY 1 HR LIMIT
MON-FRI 6:00AM-4:00PM
RESTRICTED HOURS
LOADING ONLY 30 MIN LIMIT
MON-FRI 4:00PM-10:00PM
SAT-SUN 8:00AM-10:00PM","https://api.coord.com/surveyor/photo/357130, https://api.coord.com/surveyor/photo/356279",left,Parking Sign, ,6.6100001,street,
3394, ,cGhpbGFkZWxwaGlhOjEyODky,F,no parking truck loading only 1 hr limit mon-fri 6am-10am,https://api.coord.com/surveyor/photo/641746,right,Parking Sign, ,52.8699989,street,
3431, ,cGhpbGFkZWxwaGlhOjEyODkz,F,NO PARKING truck loading only 1 hr limit mon-fri 6am-10am,https://api.coord.com/surveyor/photo/641756,right,Parking Sign, ,113.6100006,unknown,
3445, ,cGhpbGFkZWxwaGlhOjEyODk1,F,no parking truck loading only 1 hr limit mon-fri 6am-10am,https://api.coord.com/surveyor/photo/641585,left,Parking Sign, ,12.3500004,unknown,
3455, ,cGhpbGFkZWxwaGlhOjEyODk2,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIt MON-FRI 6AM-10AM,https://api.coord.com/surveyor/photo/641589,left_right,Parking Sign, ,49.8400002,unknown,
3477, ,cGhpbGFkZWxwaGlhOjEyODk4,F,no parking truck loading only 1 hr limit mon-fri 6AM-10AM,https://api.coord.com/surveyor/photo/641597,left,Parking Sign, ,13.4799995,unknown,
4475, ,cGhpbGFkZWxwaGlhOjEzOTMy,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-4:00PM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/350813,left,Parking Sign, ,69.5800018,unknown,
10394, ,cGhpbGFkZWxwaGlhOjQyOTg4,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-4:00PM RESTRICTED HOURS,"https://api.coord.com/surveyor/photo/357130, https://api.coord.com/surveyor/photo/356279",left,Parking Sign, ,6.6100001,unknown,
14309, ,cGhpbGFkZWxwaGlhOjg0ODIy,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT Mon-FRI 6:00AM-4:00pm Restricted hours,https://api.coord.com/surveyor/photo/642008,right,Parking Sign, ,37.7599983,sidewalk,
14319, ,cGhpbGFkZWxwaGlhOjg0ODIy,F,no parking truck loading only 1 hr limit mon-fri 6:00am-4:00pm restricted hours,https://api.coord.com/surveyor/photo/642011,right,Parking Sign, ,106.1999969,sidewalk,
14327, ,cGhpbGFkZWxwaGlhOjg0ODIz,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-4:00PM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/642023,right,Parking Sign, ,35.3400002,sidewalk,
14315, ,cGhpbGFkZWxwaGlhOjg0ODIy,F,no parking TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-4:00PM,https://api.coord.com/surveyor/photo/642010,left,Parking Sign, ,84.3899994,sidewalk,
348, ,cGhpbGFkZWxwaGlhOjQ2MDI,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/346136,left_right,Parking Sign, ,22.1299992,street,
420, ,cGhpbGFkZWxwaGlhOjQ2MDQ,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICTED HOURS,"https://api.coord.com/surveyor/photo/350712, https://api.coord.com/surveyor/photo/360265",left_right,Parking Sign, ,50.0999985,unknown,
425, ,cGhpbGFkZWxwaGlhOjQ2MDQ,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/350713,left_right,Parking Sign, ,80.8000031,street,
3358, ,cGhpbGFkZWxwaGlhOjEyODg5,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/641881,right,Parking Sign, ,77.5,unknown,
3464, ,cGhpbGFkZWxwaGlhOjEyODk3,F,no parking truck loading only 1 hr limit mon-fri 6:00am-10:00am restricted hours,https://api.coord.com/surveyor/photo/641594,left,Parking Sign, ,16.9400005,unknown,
3502, ,cGhpbGFkZWxwaGlhOjEyODk5,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/641604,right,Parking Sign, ,34.6199989,street,
3537, ,cGhpbGFkZWxwaGlhOjEyOTAx,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/350765,right,Parking Sign, ,128.5500031,street,
359, ,cGhpbGFkZWxwaGlhOjQ2MDI,F,"NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM RESTRICED HOURS
",https://api.coord.com/surveyor/photo/346145,left_right,Parking Sign, ,83.0299988,unknown,
3347, ,cGhpbGFkZWxwaGlhOjEyODg5,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM,https://api.coord.com/surveyor/photo/641878,left_right,Parking Sign, ,34.2799988,street,
3489, ,cGhpbGFkZWxwaGlhOjEyODk4,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10:00AM,https://api.coord.com/surveyor/photo/641600,right,Parking Sign, ,79.6200027,unknown,
3472, ,cGhpbGFkZWxwaGlhOjEyODk3,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM-10.00AM restricted hours,https://api.coord.com/surveyor/photo/641596,right,Parking Sign, ,57.5900002,unknown,
3323, ,cGhpbGFkZWxwaGlhOjEyODg3,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00AM -4:00PM,https://api.coord.com/surveyor/photo/641883,left,Parking Sign, ,14.0600004,street,
3414, ,cGhpbGFkZWxwaGlhOjEyODkz,F,"no parking truck loading only 1 hr limit mon-fri 6:00am - 10:00am restricted hours
",https://api.coord.com/surveyor/photo/641752,left,Parking Sign, ,8.1499996,unknown,
10122, ,cGhpbGFkZWxwaGlhOjQyODcz,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00 AM-4:00 PM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/346947,left,Parking Sign, ,52.0299988,unknown,
15386, ,cGhpbGFkZWxwaGlhOjk5MTU3,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00 AM-4:00 PM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/347301,left,Parking Sign, ,24.2000008,street,
3406, ,cGhpbGFkZWxwaGlhOjEyODky,F,"NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00 AM-10:00AM RESTRICTED HOURS
",https://api.coord.com/surveyor/photo/641749,right,Parking Sign, ,71.9700012,unknown,
410, ,cGhpbGFkZWxwaGlhOjQ2MDQ,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00 AM-10:00 AM RESTRICTED HOURS,"https://api.coord.com/surveyor/photo/350710, https://api.coord.com/surveyor/photo/360263",left,Parking Sign, ,9.8299999,street,
4969, ,cGhpbGFkZWxwaGlhOjE0NjY5,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6:00 AM -4:00 PM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/356636,right,Parking Sign, ,46.2900009,sidewalk,
266, ,cGhpbGFkZWxwaGlhOjQ2MDA,F,"NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON-FRI 6.00 AM-10.00 AM RESTRICTED HOURS
",https://api.coord.com/surveyor/photo/370705,left,Parking Sign, ,11.5900002,unknown,
287, ,cGhpbGFkZWxwaGlhOjQ2MDA,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON - FRI 6:00 AM - 10:00 AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/370714,right,Parking Sign,Other,120.8499985,unknown,
3497, ,cGhpbGFkZWxwaGlhOjEyODk5,F,no parking truck loading only 1 hr limit mon - fri 6:00 am - 10:00 am restricted hours,https://api.coord.com/surveyor/photo/641603,left_right,Parking Sign, ,24.4599991,street,
3467, ,cGhpbGFkZWxwaGlhOjEyODk3,F,no parking truck loading only 1 hr limit mon - fri 6.00 am - 10.00 am RESTRICTED HOURS,https://api.coord.com/surveyor/photo/641595,left_right,Parking Sign, ,34.5299988,unknown,
3367, ,cGhpbGFkZWxwaGlhOjEyODkw,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON - FRI 6 AM - 10 AM RESTRICTED HOURS,https://api.coord.com/surveyor/photo/641936,left,Parking Sign, ,85.1100006,sidewalk,
3451, ,cGhpbGFkZWxwaGlhOjEyODk2,F,NO PARKING TRUCK LOADING ONLY 1 HR LIMIT MON - FRI 6 AM - 10 AM,https://api.coord.com/surveyor/photo/641588,left,Parking Sign, ,0,street,
10211, ,cGhpbGFkZWxwaGlhOjQyODgw,F,"NO PARKING TRUCK LOADING ONLY 1 HR LIMIT 
MON -FRI 6:00 AM - 4:00 PM
RESTRICTED HOURS","https://api.coord.com/surveyor/photo/360693, https://api.coord.com/surveyor/photo/377100",right,Parking Sign, ,18.9400005,unknown,
3494, ,cGhpbGFkZWxwaGlhOjEyODk5,F,NO PARKING TRUCK LOADING ONLY  1 HR LIMIT MON FRI 6:00AM 10:00AM,https://api.coord.com/surveyor/photo/641602,left,Parking Sign, ,13.1899996,unknown,
6169, ,cGhpbGFkZWxwaGlhOjE5OTYx,F,NO PARKING TOW AWAY ZONE,https://api.coord.com/surveyor/photo/361665,right,Parking Sign,Tow Away,28.1800003,unknown,
15855, ,cGhpbGFkZWxwaGlhOjExMzMyMQ,F,NO PARKING TOW AWAY ZONE,https://api.coord.com/surveyor/photo/373161,none,Parking Sign, ,59.0499992,street,
12133, ,cGhpbGFkZWxwaGlhOjU0MjYy,F,NO PARKING THREE HOUR LIMIT KIOSK RECEIPT NOT REQUIRED MON - SAT 8AM - 8PM VEHICLES WITHOUT HP OR DV PLATE OR PLACARDS SUBJECT TO FINE,"https://api.coord.com/surveyor/photo/356346, https://api.coord.com/surveyor/photo/351170",none,Parking Sign,Handicap,58.3899994,unknown,
12064, ,cGhpbGFkZWxwaGlhOjUzNzU5,F,NO PARKING TAXI ZONE,https://api.coord.com/surveyor/photo/347151,left,Parking Sign, ,37.1699982,unknown,
2991, ,cGhpbGFkZWxwaGlhOjExNTgy,F,NO PARKING TAXI STANDS,"https://api.coord.com/surveyor/photo/346501, https://api.coord.com/surveyor/photo/360387",right,Parking Sign, ,123.5800018,unknown,
8350, ,cGhpbGFkZWxwaGlhOjMzODYy,F,NO PARKING TAXI STANDS,"https://api.coord.com/surveyor/photo/641987, https://api.coord.com/surveyor/photo/641727",left,Parking Sign, ,17.1499996,unknown,
8353, ,cGhpbGFkZWxwaGlhOjMzODYy,F,NO PARKING TAXI STANDS,"https://api.coord.com/surveyor/photo/641988, https://api.coord.com/surveyor/photo/641728",right,Parking Sign, ,25.2900009,sidewalk,
16035, ,cGhpbGFkZWxwaGlhOjEyMTM3NQ,F,NO PARKING TAXI STANDS,"https://api.coord.com/surveyor/photo/372229, https://api.coord.com/surveyor/photo/375007",left,Parking Sign, ,15.1199999,unknown,
16037, ,cGhpbGFkZWxwaGlhOjEyMTM3NQ,F,NO PARKING TAXI STANDS,"https://api.coord.com/surveyor/photo/372230, https://api.coord.com/surveyor/photo/375008",right,Parking Sign, ,23.1599998,unknown,
16038, ,cGhpbGFkZWxwaGlhOjEyMTM3NQ,F,NO PARKING TAXI STANDS,"https://api.coord.com/surveyor/photo/372230, https://api.coord.com/surveyor/photo/375008",right,Parking Sign, ,23.1599998,unknown,
2801, ,cGhpbGFkZWxwaGlhOjExMzgz,F,"NO PARKING TAXI STAND
FRI-SAT 8:00PM-2:00AM",https://api.coord.com/surveyor/photo/377163,left,Parking Sign, ,8.79,unknown,
8442, ,cGhpbGFkZWxwaGlhOjM3MTc1,F,NO PARKING TAXI STAND,https://api.coord.com/surveyor/photo/374726,right,Parking Sign, ,49.8100014,unknown,
